Date,p.1,p.2,p.3,p.4,p.5,p.6,p.7,p.8,p.9,evap.1,evap.2,evap.3,evap.4,evap.5,evap.6,evap.7,evap.8,evap.9,diff.1,diff.2,diff.3,diff.4,diff.5,diff.6,diff.7,diff.8,diff.9,sm.1,sm.2,sm.3,sm.4,sm.5,sm.6,sm.7,sm.8,sm.9
2016-03-26,1.2729,0.4153,1.4558,1.4196,0.4747,1.0471,0.5699,0.495,0.8719,2.5905,2.5817,2.5788,2.5871,2.6755,2.7636,2.7312,2.7468,2.6378,-1.3176,-2.1664,-1.123,-1.1675,-2.2008,-1.7165,-2.1613,-2.2518,-1.7659,0.3648,0.3648,0.3611,0.3611,0.3486,0.3324,0.3405,0.3405,0.2977
2016-03-27,2.6306,3.9021,2.0149,1.7872,2.8283,2.0376,2.1058,2.0373,1.8671,2.0356,1.905,2.0239,2.0475,2.0718,2.3492,2.432,2.4776,2.3635,0.595,1.9971,-0.009,-0.2603,0.7565,-0.3116,-0.3262,-0.4403,-0.4964,0.3585,0.3585,0.3554,0.3554,0.343,0.3261,0.3341,0.3341,0.2887
2016-03-28,2.9337,3.6835,1.8988,1.583,2.1515,1.5093,1.391,1.3804,1.1361,1.2402,1.2119,1.1691,1.176,1.2929,1.3811,1.3179,1.3446,1.2525,1.6935,2.4716,0.7297,0.407,0.8586,0.1282,0.0731,0.0358,-0.1164,0.3567,0.3567,0.3578,0.3578,0.35,0.3398,0.3453,0.3453,0.3127
2016-03-29,0,0,0,0,0,0,0,0,0,2.6719,2.7462,2.7419,2.7376,2.8431,2.9265,2.9125,2.8787,2.9148,-2.6719,-2.7462,-2.7419,-2.7376,-2.8431,-2.9265,-2.9125,-2.8787,-2.9148,0.3583,0.3583,0.3622,0.3622,0.3537,0.3434,0.3479,0.3479,0.3176
2016-03-30,0,0,0,0,0,0,0,0,0,3.0398,3.0408,2.9327,2.934,3.1942,3.2095,3.1252,3.1202,3.083,-3.0398,-3.0408,-2.9327,-2.934,-3.1942,-3.2095,-3.1252,-3.1202,-3.083,0.3535,0.3535,0.3572,0.3572,0.3488,0.3378,0.3421,0.3421,0.3083
2016-03-31,0,0,0,0,0,0,0,0,0,2.9664,2.9028,2.8451,2.8388,2.8954,2.8993,2.8644,2.8654,2.8576,-2.9664,-2.9028,-2.8451,-2.8388,-2.8954,-2.8993,-2.8644,-2.8654,-2.8576,0.3488,0.3488,0.3519,0.3519,0.3439,0.333,0.3382,0.3382,0.3039
2016-04-01,0,0,0,0,0,0,0,0,0,3.4539,3.4587,3.4081,3.4045,3.462,3.4562,3.3508,3.3401,3.3576,-3.4539,-3.4587,-3.4081,-3.4045,-3.462,-3.4562,-3.3508,-3.3401,-3.3576,0.3481,0.3481,0.3521,0.3521,0.3428,0.3303,0.3342,0.3342,0.2986
2016-04-02,0,0,0,0,0,0,0,0,0,3.9069,3.7721,3.718,3.7137,3.8561,3.9977,4.0488,4.0735,4.0254,-3.9069,-3.7721,-3.718,-3.7137,-3.8561,-3.9977,-4.0488,-4.0735,-4.0254,0.3439,0.3439,0.3438,0.3438,0.3311,0.3132,0.3201,0.3201,0.2704
2016-04-03,1.8549,0.8859,1.631,2.0482,1.312,1.3027,0.6205,0.4682,0.9896,3.4434,3.3736,3.3541,3.367,3.549,3.6394,3.7195,3.7364,3.6671,-1.5885,-2.4877,-1.7231,-1.3188,-2.237,-2.3367,-3.099,-3.2682,-2.6775,0.339,0.339,0.3374,0.3374,0.3242,0.3058,0.3129,0.3129,0.2629
2016-04-04,4.7458,4.7588,4.1497,3.8039,3.7471,2.5764,2.0517,2.1851,1.695,2.6022,2.5131,2.3436,2.3414,2.4729,2.7324,2.8943,2.9387,2.819,2.1436,2.2457,1.8061,1.4625,1.2742,-0.156,-0.8426,-0.7536,-1.124,0.3354,0.3354,0.3343,0.3343,0.3206,0.3014,0.3087,0.3087,0.2569
2016-04-05,0,0,0,0,0,0,0,0,0,2.6314,2.5817,2.5703,2.5863,2.83,3.0607,3.1642,3.1895,3.0941,-2.6314,-2.5817,-2.5703,-2.5863,-2.83,-3.0607,-3.1642,-3.1895,-3.0941,0.3315,0.3315,0.3296,0.3296,0.3156,0.2969,0.3064,0.3064,0.2541
2016-04-06,0.3493,1.1812,0,0,0,0,0,0,0,3.2309,3.2183,3.318,3.3376,3.5123,3.5104,3.5698,3.5801,3.5689,-2.8816,-2.0371,-3.318,-3.3376,-3.5123,-3.5104,-3.5698,-3.5801,-3.5689,0.3298,0.3298,0.3277,0.3277,0.3131,0.2929,0.3028,0.3028,0.2484
2016-04-07,0,0,0,0,0,0,0,0,0,4.7253,4.594,4.5922,4.6489,4.8574,4.9628,4.9875,5.0431,4.9467,-4.7253,-4.594,-4.5922,-4.6489,-4.8574,-4.9628,-4.9875,-5.0431,-4.9467,0.3276,0.3276,0.3289,0.3289,0.3194,0.3049,0.3108,0.3108,0.2685
2016-04-08,0,0,0,0,0,0,0,0,0,4.7124,4.6421,4.503,4.4819,4.5557,4.4069,4.1989,4.1782,4.2957,-4.7124,-4.6421,-4.503,-4.4819,-4.5557,-4.4069,-4.1989,-4.1782,-4.2957,0.3238,0.3238,0.3253,0.3253,0.3157,0.301,0.3077,0.3077,0.2639
2016-04-09,0,0,0,0,0,0,0,0,0,4.226,4.111,4.0187,4.0203,4.2757,4.3001,4.1369,4.1263,4.1497,-4.226,-4.111,-4.0187,-4.0203,-4.2757,-4.3001,-4.1369,-4.1263,-4.1497,0.3194,0.3194,0.322,0.322,0.3126,0.2978,0.3042,0.3042,0.261
2016-04-10,0,0,0,0,0,0,0,0,0,3.7983,3.7184,3.6429,3.6432,3.884,3.8484,3.7733,3.7708,3.8257,-3.7983,-3.7184,-3.6429,-3.6432,-3.884,-3.8484,-3.7733,-3.7708,-3.8257,0.3147,0.3147,0.3175,0.3175,0.3082,0.2934,0.3,0.3,0.2562
2016-04-11,0,0,0,0.3135,0,0,0,0,0,3.8432,3.7854,3.6234,3.6391,3.9737,4.0559,4.2102,4.2367,4.2167,-3.8432,-3.7854,-3.6234,-3.3256,-3.9737,-4.0559,-4.2102,-4.2367,-4.2167,0.3109,0.3109,0.3141,0.3141,0.305,0.2902,0.297,0.297,0.253
2016-04-12,3.4088,3.5208,2.0748,2.1005,1.6102,1.129,0.4219,0.4075,0.5075,2.1018,2.1237,2.2911,2.2963,2.6548,2.9336,3.2359,3.2496,3.2976,1.307,1.3971,-0.2163,-0.1958,-1.0446,-1.8046,-2.814,-2.8421,-2.7901,0.3081,0.3081,0.3076,0.3076,0.293,0.2722,0.2813,0.2813,0.2264
2016-04-13,6.8055,5.9286,4.3938,4.504,2.5445,3.6282,1.6794,1.6128,1.6595,2.6604,2.6129,2.7263,2.7577,2.9933,3.2036,3.3303,3.3428,3.3358,4.1451,3.3157,1.6675,1.7463,-0.4488,0.4246,-1.6509,-1.73,-1.6763,0.3234,0.3234,0.3186,0.3186,0.3027,0.279,0.2881,0.2881,0.2237
2016-04-14,7.6848,9.8584,5.0484,3.8561,6.1325,4.9405,4.2192,4.6736,1.8371,2.3774,2.2793,2.4231,2.4648,2.6018,2.7815,2.9265,2.933,2.8804,5.3074,7.5791,2.6253,1.3913,3.5307,2.159,1.2927,1.7406,-1.0433,0.3183,0.3183,0.3126,0.3126,0.2959,0.2727,0.2829,0.2829,0.2189
2016-04-15,0.4818,0,0,0,0,0,0,0,0,2.4493,2.3521,2.6043,2.6357,2.7201,2.9233,3.073,3.091,3.0605,-1.9675,-2.3521,-2.6043,-2.6357,-2.7201,-2.9233,-3.073,-3.091,-3.0605,0.3398,0.3398,0.3327,0.3327,0.3193,0.3029,0.3073,0.3073,0.246
2016-04-16,0,0,0,0,0,0,0,0,0,3.5879,3.5698,3.497,3.5002,3.6752,3.764,3.7883,3.7878,3.7746,-3.5879,-3.5698,-3.497,-3.5002,-3.6752,-3.764,-3.7883,-3.7878,-3.7746,0.3338,0.3338,0.3304,0.3304,0.3163,0.2971,0.3009,0.3009,0.2417
2016-04-17,0,0,0,0,0,0,0,0,0,4.4586,4.3766,4.3375,4.3647,4.638,4.7141,4.7233,4.7249,4.7566,-4.4586,-4.3766,-4.3375,-4.3647,-4.638,-4.7141,-4.7233,-4.7249,-4.7566,0.3204,0.3204,0.3169,0.3169,0.3055,0.2884,0.2948,0.2948,0.2416
2016-04-18,0,0,0,0,0,0,0,0,0,5.2463,5.1331,5.0773,5.0881,5.3021,5.286,5.1037,5.0929,5.1406,-5.2463,-5.1331,-5.0773,-5.0881,-5.3021,-5.286,-5.1037,-5.0929,-5.1406,0.3143,0.3143,0.3112,0.3112,0.3,0.2826,0.2892,0.2892,0.2368
2016-04-19,0,0,0,0,0,0,0,0,0,4.5977,4.5305,4.5168,4.5224,4.6041,4.5672,4.4709,4.4649,4.5034,-4.5977,-4.5305,-4.5168,-4.5224,-4.6041,-4.5672,-4.4709,-4.4649,-4.5034,0.3077,0.3077,0.3048,0.3048,0.2938,0.2762,0.2833,0.2833,0.2315
2016-04-20,0,0,0,0,0,0,0,0,0,5.5309,5.4038,5.3565,5.3745,5.6018,5.6453,5.6785,5.6812,5.7369,-5.5309,-5.4038,-5.3565,-5.3745,-5.6018,-5.6453,-5.6785,-5.6812,-5.7369,0.3037,0.3037,0.3011,0.3011,0.29,0.2721,0.279,0.279,0.228
2016-04-21,0,0,0,0,0,0,0,0,0,6.5142,6.3837,6.0817,6.0713,5.9225,5.5609,5.0344,5.018,5.1037,-6.5142,-6.3837,-6.0817,-6.0713,-5.9225,-5.5609,-5.0344,-5.018,-5.1037,0.2986,0.2986,0.2963,0.2963,0.2853,0.2674,0.2738,0.2738,0.2238
2016-04-22,2.7704,3.5208,3.1511,3.4381,3.936,1.3799,0.546,0.6937,0.6141,4.6987,4.6109,4.7238,4.7561,5.079,5.2011,5.1722,5.1675,5.178,-1.9283,-1.0901,-1.5727,-1.318,-1.143,-3.8212,-4.6262,-4.4738,-4.5639,0.2993,0.2993,0.2965,0.2965,0.2822,0.2623,0.2656,0.2656,0.2122
2016-04-23,2.3247,3.7934,1.2094,0.8987,1.7891,0.4825,0,0,0.269,1.7854,1.7623,2.1125,2.1631,2.5838,2.9268,3.2615,3.3121,3.3039,0.5393,2.0311,-0.9031,-1.2644,-0.7947,-2.4443,-3.2615,-3.3121,-3.0349,0.3315,0.3315,0.318,0.318,0.2924,0.2645,0.2705,0.2705,0.208
2016-04-24,0,1.1017,0,0,0.5069,0,0,0,0,2.7838,2.633,2.833,2.8858,3.17,3.4574,3.641,3.7665,3.548,-2.7838,-1.5313,-2.833,-2.8858,-2.6631,-3.4574,-3.641,-3.7665,-3.548,0.3439,0.3439,0.33,0.33,0.3138,0.2903,0.3087,0.3087,0.2258
2016-04-25,0,0,0,0,0,0,0,0,0,3.6022,3.4725,3.4378,3.453,3.666,3.9074,4.0434,4.088,4.0895,-3.6022,-3.4725,-3.4378,-3.453,-3.666,-3.9074,-4.0434,-4.088,-4.0895,0.3294,0.3294,0.3147,0.3147,0.2962,0.2751,0.2917,0.2917,0.2186
2016-04-26,0,0,0,0,0,0,0,0,0,3.0948,3.02,3.1452,3.1642,3.4762,3.642,3.875,3.8532,4.0364,-3.0948,-3.02,-3.1452,-3.1642,-3.4762,-3.642,-3.875,-3.8532,-4.0364,0.3188,0.3188,0.3063,0.3063,0.2881,0.2668,0.2833,0.2833,0.2135
2016-04-27,0,0,0,0,0,0,0,0,0,3.3532,3.2461,3.123,3.1091,3.1687,3.1808,3.035,3.0466,3.0108,-3.3532,-3.2461,-3.123,-3.1091,-3.1687,-3.1808,-3.035,-3.0466,-3.0108,0.2937,0.2937,0.2928,0.2928,0.2801,0.2585,0.2606,0.2606,0.2054
2016-04-28,1.06,1.079,0.9986,1.0868,1.1728,1.8044,1.6794,1.8643,0.9084,2.6763,2.6461,2.6762,2.6521,2.8601,3.0365,3.3342,3.3586,3.3608,-1.6163,-1.5671,-1.6776,-1.5653,-1.6873,-1.2321,-1.6548,-1.4943,-2.4524,0.2898,0.2898,0.2882,0.2882,0.2758,0.2549,0.2607,0.2607,0.205
2016-04-29,26.186,15.9801,16.5655,14.2227,10.9929,10.1029,7.9751,8.8791,4.5117,2.0498,2.0248,2.0431,2.0365,2.0633,2.0987,2.2183,2.2047,2.2534,24.1362,13.9553,14.5224,12.1862,8.9296,8.0042,5.7568,6.6744,2.2583,0.2973,0.2973,0.295,0.295,0.2788,0.2551,0.2632,0.2632,0.2032
2016-04-30,2.4708,4.1864,8.8234,7.3171,2.4734,1.1553,0.5409,0.6364,0,2.1852,2.0789,2.1006,2.1303,2.5425,2.7066,2.8707,2.8834,2.8506,0.2856,2.1075,6.7228,5.1868,-0.0691,-1.5513,-2.3298,-2.247,-2.8506,0.3332,0.3332,0.3263,0.3263,0.3172,0.3034,0.3078,0.3078,0.258
2016-05-01,0,0,0,0,0,0,0,0,0,5.0138,4.9038,4.793,4.83,5.238,5.3234,5.3728,5.3754,5.252,-5.0138,-4.9038,-4.793,-4.83,-5.238,-5.3234,-5.3728,-5.3754,-5.252,0.3254,0.3254,0.3206,0.3206,0.311,0.2956,0.302,0.302,0.255
2016-05-02,0,0,0,0,0,0,0,0,0,6.0747,5.9421,5.7442,5.7783,6.1141,6.2378,6.1626,6.1836,5.9936,-6.0747,-5.9421,-5.7442,-5.7783,-6.1141,-6.2378,-6.1626,-6.1836,-5.9936,0.319,0.319,0.3071,0.3071,0.293,0.275,0.2886,0.2886,0.2287
2016-05-03,0,0,0,0,0,0,0,0,0,6.6657,6.5315,6.2944,6.3165,6.6175,6.7169,6.4957,6.5026,6.3203,-6.6657,-6.5315,-6.2944,-6.3165,-6.6175,-6.7169,-6.4957,-6.5026,-6.3203,0.3122,0.3122,0.3004,0.3004,0.2856,0.2664,0.2793,0.2793,0.2213
2016-05-04,0.6396,0.3836,0,0.285,1.2632,1.8619,2.7878,2.723,3.6444,5.3413,5.2501,5.0449,5.0231,5.0158,4.9831,4.8723,4.8899,4.7551,-4.7017,-4.8665,-5.0449,-4.7381,-3.7526,-3.1212,-2.0845,-2.1669,-1.1107,0.3044,0.3044,0.293,0.293,0.2778,0.2578,0.2706,0.2706,0.2136
2016-05-05,4.189,5.0091,1.5943,1.4024,1.4543,0.5538,0,0,0,4.9475,4.7709,4.6084,4.6225,4.7096,4.7502,4.5972,4.6514,4.3437,-0.7585,0.2382,-3.0141,-3.2201,-3.2553,-4.1964,-4.5972,-4.6514,-4.3437,0.2997,0.2997,0.2936,0.2936,0.2825,0.2753,0.2878,0.2878,0.2525
2016-05-06,0,0,0,0,0,0,0,0,0,4.9114,4.7841,4.9275,4.9222,4.9468,5.0588,5.0625,5.0393,5.0936,-4.9114,-4.7841,-4.9275,-4.9222,-4.9468,-5.0588,-5.0625,-5.0393,-5.0936,0.2975,0.2975,0.2911,0.2911,0.2768,0.2628,0.2801,0.2801,0.2399
2016-05-07,0,0,0,0,0,0,0,0,0,5.458,5.3728,5.2343,5.2539,5.5192,5.511,5.379,5.3816,5.3801,-5.458,-5.3728,-5.2343,-5.2539,-5.5192,-5.511,-5.379,-5.3816,-5.3801,0.2906,0.2906,0.2876,0.2876,0.2778,0.2639,0.2736,0.2736,0.2385
2016-05-08,0,0,0,0,0,0,0,0,0,5.1632,4.9846,4.8432,4.8859,5.5314,5.8207,5.9701,6.0583,5.8386,-5.1632,-4.9846,-4.8432,-4.8859,-5.5314,-5.8207,-5.9701,-6.0583,-5.8386,0.2851,0.2851,0.2817,0.2817,0.2717,0.2571,0.2668,0.2668,0.2293
2016-05-09,0.439,0.3836,0,0,0.4458,0,0,0,0,2.7053,2.5589,2.5529,2.603,2.7118,2.9974,3.1231,3.2108,2.9405,-2.2663,-2.1753,-2.5529,-2.603,-2.266,-2.9974,-3.1231,-3.2108,-2.9405,0.2755,0.2755,0.272,0.272,0.2622,0.2474,0.256,0.256,0.2187
2016-05-10,0,0.8913,0,0,0.4883,0.6875,0.8114,1.0328,0,2.9611,2.8515,2.9807,3.036,3.257,3.3505,3.431,3.4403,3.4758,-2.9611,-1.9602,-2.9807,-3.036,-2.7687,-2.663,-2.6196,-2.4075,-3.4758,0.2879,0.2879,0.2716,0.2716,0.2609,0.2458,0.2624,0.2624,0.2165
2016-05-11,0,0,0,0,0,0,0,0,0,5.2247,5.0876,5.019,5.065,5.3692,5.5494,5.5913,5.6129,5.4703,-5.2247,-5.0876,-5.019,-5.065,-5.3692,-5.5494,-5.5913,-5.6129,-5.4703,0.2802,0.2802,0.2674,0.2674,0.2571,0.2422,0.2566,0.2566,0.2124
2016-05-12,0,0,0,0,0,0,0,0,0,5.7262,5.6159,5.5286,5.5454,5.7628,5.921,6.0227,6.0417,5.9329,-5.7262,-5.6159,-5.5286,-5.5454,-5.7628,-5.921,-6.0227,-6.0417,-5.9329,0.2701,0.2701,0.2576,0.2576,0.2437,0.2265,0.2418,0.2418,0.1954
2016-05-13,0,0,0,0,0,0,0,0,0,5.9439,5.8615,5.6684,5.6852,5.9341,6.1264,6.2047,6.283,6.0923,-5.9439,-5.8615,-5.6684,-5.6852,-5.9341,-6.1264,-6.2047,-6.283,-6.0923,0.2638,0.2638,0.2515,0.2515,0.2376,0.2208,0.2351,0.2351,0.1902
2016-05-14,2.3454,1.4441,0.9378,1.1173,2.9192,5.6908,6.4597,6.3953,6.9501,4.2656,4.1649,4.0272,4.0061,4.0242,3.9578,3.8278,3.8192,3.7985,-1.9202,-2.7208,-3.0894,-2.8888,-1.105,1.733,2.6319,2.5761,3.1516,0.2586,0.2586,0.2463,0.2463,0.2326,0.2159,0.2299,0.2299,0.1854
2016-05-15,19.6534,18.423,16.4936,15.449,13.8211,11.6299,12.7529,12.5402,14.6086,2.0789,2.0134,1.7751,1.7805,1.8532,1.9606,2.0264,2.1419,1.6772,17.5745,16.4096,14.7185,13.6685,11.9679,9.6693,10.7265,10.3983,12.9314,0.274,0.274,0.2612,0.2612,0.2489,0.2326,0.2733,0.2733,0.2039
2016-05-16,0,0,0,0,0,0,0,0,0,2.7275,2.7057,2.8538,2.8628,3.0421,3.1096,3.3115,3.3351,3.3087,-2.7275,-2.7057,-2.8538,-2.8628,-3.0421,-3.1096,-3.3115,-3.3351,-3.3087,0.3214,0.3214,0.317,0.317,0.3088,0.294,0.3324,0.3324,0.263
2016-05-17,0,0,0,0,0,0,0,0,0,4.9076,4.8135,4.6775,4.7138,4.9808,5.0515,5.0067,5.0608,4.8737,-4.9076,-4.8135,-4.6775,-4.7138,-4.9808,-5.0515,-5.0067,-5.0608,-4.8737,0.2975,0.2975,0.2906,0.2906,0.2825,0.2705,0.2964,0.2964,0.2461
2016-05-18,2.0193,2.6512,0,0.2622,1.9108,0.9262,1.5187,1.7214,0.8521,5.3477,5.2663,5.1164,5.1236,5.3091,5.4039,5.3366,5.3864,5.1909,-3.3284,-2.6151,-5.1164,-4.8614,-3.3983,-4.4777,-3.8179,-3.665,-4.3388,0.286,0.286,0.2787,0.2787,0.2697,0.2576,0.2814,0.2814,0.2337
2016-05-19,0,0,0,0,0,0,0,0,0,3.3554,3.222,3.0495,3.0892,3.3669,3.7581,3.9546,4.1157,3.5119,-3.3554,-3.222,-3.0495,-3.0892,-3.3669,-3.7581,-3.9546,-4.1157,-3.5119,0.3074,0.3074,0.2825,0.2825,0.2622,0.2466,0.2703,0.2703,0.2206
2016-05-20,2.7718,2.6625,2.6024,2.5539,2.3778,2.6926,2.3405,2.2013,2.8642,3.7661,3.7361,3.7449,3.7393,3.8613,3.9219,3.8882,3.9222,3.8132,-0.9943,-1.0736,-1.1425,-1.1854,-1.4835,-1.2293,-1.5477,-1.7209,-0.949,0.2906,0.2906,0.2711,0.2711,0.2547,0.2391,0.2612,0.2612,0.2112
2016-05-21,4.0636,4.9978,2.3211,2.1435,3.227,1.8619,0.6657,0.699,0.4517,3.152,3.0734,3.005,3.0354,3.2721,3.3543,3.3694,3.4158,3.1868,0.9116,1.9244,-0.6839,-0.8919,-0.0451,-1.4924,-2.7037,-2.7168,-2.7351,0.2853,0.2853,0.2691,0.2691,0.2546,0.2395,0.2639,0.2639,0.2114
2016-05-22,1.179,6.9721,0.8675,0.5587,0.8705,0.3342,0,0,0,3.3662,3.1733,3.2066,3.2585,3.6224,4.0748,4.3206,4.395,3.8753,-2.1872,3.7988,-2.3391,-2.6998,-2.7519,-3.7406,-4.3206,-4.395,-3.8753,0.3069,0.3069,0.2828,0.2828,0.2663,0.2494,0.2747,0.2747,0.2126
2016-05-23,1.0284,0.8461,0,0,0.5414,0.5156,0,0,0,2.8302,2.6717,2.6473,2.7123,2.9318,3.4543,3.7266,3.9416,3.1345,-1.8018,-1.8256,-2.6473,-2.7123,-2.3904,-2.9387,-3.7266,-3.9416,-3.1345,0.302,0.302,0.2897,0.2897,0.2714,0.2517,0.2638,0.2638,0.2129
2016-05-24,1.3922,1.6358,0,0,0.8811,0,0,0,0,2.5293,2.4523,2.5408,2.582,2.9103,3.1367,3.2804,3.3605,3.0611,-1.1371,-0.8165,-2.5408,-2.582,-2.0292,-3.1367,-3.2804,-3.3605,-3.0611,0.2913,0.2913,0.2816,0.2816,0.2641,0.245,0.2548,0.2548,0.2062
2016-05-25,0,0,0,0,0,0,0,0,0,4.6483,4.569,4.6734,4.6888,4.8186,5.0966,5.257,5.3202,5.0484,-4.6483,-4.569,-4.6734,-4.6888,-4.8186,-5.0966,-5.257,-5.3202,-5.0484,0.2916,0.2916,0.2815,0.2815,0.2646,0.2434,0.2526,0.2526,0.2006
2016-05-26,0,0,0,0,0,0,0,0,0,4.3089,4.2018,3.994,4.0394,4.2994,4.6046,4.7703,4.8461,4.5057,-4.3089,-4.2018,-3.994,-4.0394,-4.2994,-4.6046,-4.7703,-4.8461,-4.5057,0.2899,0.2899,0.2763,0.2763,0.2577,0.2369,0.2462,0.2462,0.1944
2016-05-27,0,0,0,0,0,0,0,0,0,3.9983,3.9117,3.6174,3.6728,3.8557,4.2274,4.4981,4.6136,4.1891,-3.9983,-3.9117,-3.6174,-3.6728,-3.8557,-4.2274,-4.4981,-4.6136,-4.1891,0.2777,0.2777,0.2636,0.2636,0.2483,0.2297,0.2399,0.2399,0.1909
2016-05-28,0,0,0,0,0,0,0,0,0,4.5039,4.4501,4.4697,4.5026,4.7644,4.9914,5.1774,5.227,5.0041,-4.5039,-4.4501,-4.4697,-4.5026,-4.7644,-4.9914,-5.1774,-5.227,-5.0041,0.2697,0.2697,0.2557,0.2557,0.2402,0.2222,0.2323,0.2323,0.1855
2016-05-29,0,0,0,0,0,0,0,0,0,5.2376,5.0489,4.7666,4.8166,5.0591,5.3392,5.3816,5.4661,5.1239,-5.2376,-5.0489,-4.7666,-4.8166,-5.0591,-5.3392,-5.3816,-5.4661,-5.1239,0.2644,0.2644,0.2508,0.2508,0.2353,0.2175,0.2275,0.2275,0.1818
2016-05-30,0,0,0,0,0,0,0,0,0,5.0433,4.8953,4.8018,4.8179,5.0745,5.2375,5.2332,5.2718,5.101,-5.0433,-4.8953,-4.8018,-4.8179,-5.0745,-5.2375,-5.2332,-5.2718,-5.101,0.2596,0.2596,0.2443,0.2443,0.2288,0.2114,0.2216,0.2216,0.1777
2016-05-31,0,0,0,0,0,0,0,0,0,5.3267,5.1832,5.0325,5.0803,5.5427,5.8763,6.0484,6.0781,5.9164,-5.3267,-5.1832,-5.0325,-5.0803,-5.5427,-5.8763,-6.0484,-6.0781,-5.9164,0.2537,0.2537,0.2392,0.2392,0.2242,0.2073,0.2174,0.2174,0.1751
2016-06-01,0,0,0,0,0,0,0,0,0,5.6591,5.5564,5.5397,5.5813,5.8775,6.1569,6.1687,6.2274,5.9977,-5.6591,-5.5564,-5.5397,-5.5813,-5.8775,-6.1569,-6.1687,-6.2274,-5.9977,0.2496,0.2496,0.2368,0.2368,0.2203,0.2026,0.2102,0.2102,0.1704
2016-06-02,0,0,0,0,0,0,0,0,0,3.4585,3.231,3.248,3.3116,3.6757,4.2687,4.5965,4.7414,4.2576,-3.4585,-3.231,-3.248,-3.3116,-3.6757,-4.2687,-4.5965,-4.7414,-4.2576,0.2441,0.2441,0.2316,0.2316,0.2153,0.1982,0.2058,0.2058,0.1672
2016-06-03,0,0,0,0,0,0,0,0,0,5.1427,5.0188,5.0002,5.0379,5.3732,5.6609,5.7775,5.8121,5.6568,-5.1427,-5.0188,-5.0002,-5.0379,-5.3732,-5.6609,-5.7775,-5.8121,-5.6568,0.2423,0.2423,0.2276,0.2276,0.2115,0.1949,0.2043,0.2043,0.1652
2016-06-04,0,0,0,0,0,0,0,0,0,6.6303,6.4623,6.2138,6.2707,6.8338,7.2512,7.4723,7.5092,7.3221,-6.6303,-6.4623,-6.2138,-6.2707,-6.8338,-7.2512,-7.4723,-7.5092,-7.3221,0.2374,0.2374,0.2233,0.2233,0.2076,0.1915,0.2004,0.2004,0.1629
2016-06-05,0,0,0,0,0,0,0,0,0,6.5362,6.3578,6.2825,6.3363,6.8437,7.0838,7.2495,7.2341,7.3054,-6.5362,-6.3578,-6.2825,-6.3363,-6.8437,-7.0838,-7.2495,-7.2341,-7.3054,0.2322,0.2322,0.2185,0.2185,0.2032,0.1877,0.1963,0.1963,0.1603
2016-06-06,0,0,0,0,0,0,0,0,0,6.184,6.0691,6.0717,6.1061,6.3797,6.4385,6.287,6.2915,6.2942,-6.184,-6.0691,-6.0717,-6.1061,-6.3797,-6.4385,-6.287,-6.2915,-6.2942,0.2245,0.2245,0.212,0.212,0.199,0.1847,0.193,0.193,0.159
2016-06-07,0,0,0,0,0,0,0,0,0,6.2787,6.1961,6.2557,6.2964,6.8359,7.0109,7.1804,7.1867,7.2236,-6.2787,-6.1961,-6.2557,-6.2964,-6.8359,-7.0109,-7.1804,-7.1867,-7.2236,0.2193,0.2193,0.2071,0.2071,0.1948,0.1814,0.1894,0.1894,0.157
2016-06-08,2.4723,2.3162,6.8217,6.0157,1.1959,0.9481,0.3004,0.2804,0.5833,6.1633,5.9403,5.7409,5.8189,6.2187,6.6828,6.9311,7.0065,6.7731,-3.691,-3.6241,1.0808,0.1968,-5.0228,-5.7347,-6.6307,-6.7261,-6.1898,0.2143,0.2143,0.2021,0.2021,0.1905,0.1777,0.1856,0.1856,0.1546
2016-06-09,0,0,0,0,0,1.4969,0.6973,0.5047,1.0862,5.1168,5.0468,5.0352,5.0922,5.3738,5.6626,5.84,5.8763,5.7752,-5.1168,-5.0468,-5.0352,-5.0922,-5.3738,-4.1657,-5.1427,-5.3716,-4.689,0.2333,0.2333,0.2374,0.2374,0.2191,0.2055,0.2355,0.2355,0.1979
2016-06-10,2.5415,1.7923,4.0645,4.2566,5.6105,7.0156,8.3892,8.9051,8.3976,2.6164,2.5017,2.1598,2.1862,2.3936,2.7971,3.0934,3.1435,3.0112,-0.0749,-0.7094,1.9047,2.0704,3.2169,4.2185,5.2958,5.7616,5.3864,0.2272,0.2272,0.2255,0.2255,0.2108,0.1987,0.2217,0.2217,0.1887
2016-06-11,0,0,0,0,0,0,0,0,0,4.2512,4.0016,3.6766,3.7266,3.9762,4.5521,4.8413,4.9161,4.6262,-4.2512,-4.0016,-3.6766,-3.7266,-3.9762,-4.5521,-4.8413,-4.9161,-4.6262,0.2601,0.2601,0.2795,0.2795,0.2737,0.2602,0.261,0.261,0.2128
2016-06-12,0,0,0,0,0,0,0,0,0,4.9813,4.9425,4.8396,4.8627,5.085,5.2655,5.3972,5.4211,5.3592,-4.9813,-4.9425,-4.8396,-4.8627,-5.085,-5.2655,-5.3972,-5.4211,-5.3592,0.2443,0.2443,0.251,0.251,0.2454,0.2359,0.2366,0.2366,0.2004
